17:55:45.676 INFO  pageobjects.Login_Page -Navigating to login page
18:15:23.504 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="column-instrumentCode"]]>
18:15:26.714 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[1]/div/div[2]/div/div/div[2]/div[1]]>
18:15:37.615 INFO  utils.DriverFactory -Getting the etrading login page
18:15:37.615 INFO  pageobjects.Login_Page -Navigating to login page
18:15:41.408 INFO  utils.DriverFactory -Entering the username
18:15:41.447 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> id: username]>
18:15:41.601 INFO  pageobjects.Login_Page -Successfully Sent the following keys: 'sarith' to element: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> id: username]>
18:15:41.602 INFO  utils.DriverFactory -Entering the password
18:15:41.632 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> id: password]>
18:15:41.819 INFO  pageobjects.Login_Page -Successfully Sent the following keys: 'password' to element: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> id: password]>
18:15:41.821 INFO  utils.DriverFactory -Clicking on the login button
18:15:41.931 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="root"]/div/div/div/div/div/div/div[4]/div/button]>
18:15:49.958 INFO  pageobjects.Login_Page -
18:15:50.120 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="root"]/div/div/section[2]/div/button/span[1]]>
18:15:50.359 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="simple-menu"]/div[3]/ul/li[2]'>
18:15:50.502 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="traderId"]]>
18:15:50.678 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="menu-"]/div[3]/ul/li[2]'>
18:15:53.827 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="instrumentId"]]>
18:15:53.972 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="menu-"]/div[3]/ul/li[2]'>
18:15:54.005 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> id: quantity]>
18:15:54.191 INFO  pageobjects.Login_Page -Successfully Sent the following keys: '7078' to element: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> id: quantity]>
18:15:54.302 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: /html/body/div[3]/div[3]/div/div[2]/form/div/div[4]/div/div/div]>
18:15:54.445 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="menu-"]/div[3]/ul/li[2]'>
18:15:57.566 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: /html/body/div[3]/div[3]/div/div[2]/form/div/div[5]/div/div/div]>
18:16:00.699 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="menu-"]/div[3]/ul/li[2]'>
18:16:03.806 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: /html/body/div[3]/div[3]/div/div[3]/button[2]/span[1]]>
18:16:09.951 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="column-orderId"]]>
18:16:10.050 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="column-orderId"]]>
18:16:14.186 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[4]/div/div[2]/div/div/div[2]/div[1]/div[1]/input]>
18:16:14.399 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[4]/div/div[2]/div/div/div[2]/div[1]/div[8]/button/span[1]]>
18:16:14.433 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="price"]]>
18:16:14.572 INFO  pageobjects.Login_Page -Successfully Sent the following keys: '8976543' to element: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="price"]]>
18:16:14.670 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: /html/body/div[3]/div[3]/div/div[3]/button[2]/span[1]]>
18:16:18.781 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="column-tradeId"]]>
18:16:18.859 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="column-tradeId"]]>
18:16:21.962 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[3]/div/div[2]/div/div/div[2]/div[1]/div[1]/input]>
18:16:25.076 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="column-trader"]]>
18:16:28.178 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: //*[@id="column-instrumentCode"]]>
18:16:31.386 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (3835a318f81502bb68177882d06b6ce4)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[1]/div/div[2]/div/div/div[2]/div[1]]>
